DateAndTime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.03.2017 02:00,10.4,706.6,758.5,-0.9,53,Wind blowing from the west-northwest,2,,,20–30%., ,,,8.5,11.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,1.1,,,,,,
05.03.2017 23:00,10.8,707.5,759.4,-0.9,47,Wind blowing from the south-west,5,,,20–30%., ,,,8.5,11,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-0.2,,,,,,
05.03.2017 20:00,10.4,708.4,760.5,-1.5,60,Wind blowing from the north,1,,,20–30%., ,,,3.9,14.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,3,,,,,,
05.03.2017 17:00,14.6,709.9,761.4,-0.9,46,"Calm, no wind",0,,,70 – 80%., ,,,3.9,14.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"Altocumulus of a chaotic sky, generally at several levels.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,2.9,,,,,,
05.03.2017 14:00,13.2,710.8,762.5,-1.2,47,Wind blowing from the north,2,,,70 – 80%., ,,,3.9,13.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"Altocumulus of a chaotic sky, generally at several levels.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,2.1,,,,,,
05.03.2017 11:00,8.6,712,764.8,-0.1,65,Wind blowing from the south,1,,,70 – 80%., ,,,3.9,8.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"Altocumulus of a chaotic sky, generally at several levels.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,2.4,,,,,,
05.03.2017 08:00,4,712.1,765.7,0.4,84,"Calm, no wind",0,,,70 – 80%., ,,,3.7,11.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,1.5,,,,,,
05.03.2017 05:00,4.6,711.7,765.1,-0.1,92,Wind blowing from the north-west,1,,,"10%  or less, but not 0", ,,,4.1,11.4,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,3.4,,,,,,
05.03.2017 02:00,6.2,711.8,764.9,-0.2,87,"Calm, no wind",0,,,"10%  or less, but not 0", ,,,5.7,11.4,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,4.2,,,,,,
04.03.2017 23:00,9.2,712,764.5,0.2,71,Wind blowing from the south-east,1,,,no clouds, ,,,9,11.4,,,,,,20,4.1,,,,,,
04.03.2017 20:00,11.2,711.8,764,0.1,59,Wind blowing from the south-east,1,,,no clouds, ,,,0.9,16.6,,,,,,25,3.5,,,,,,
04.03.2017 17:00,16.2,711.7,763,-1.1,36,Wind blowing from the east-northeast,3,,,no clouds, ,,,0.9,16.6,,,,,,30,1.1,,,,,,
04.03.2017 14:00,15.4,712.8,764.3,-1.1,38,Wind blowing from the east-southeast,2,,,no clouds, ,,,0.9,15.6,,,,,,27,1.1,,,,,,
04.03.2017 11:00,10.4,713.9,766.4,0,48,Wind blowing from the east-northeast,4,,,no clouds, ,,,0.9,10.4,,,,,,25,-0.2,,,,,,
04.03.2017 08:00,0.9,713.9,768.4,0.7,84,Wind blowing from the south-east,1,,,"10%  or less, but not 0", ,,,0,9.7,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",22,-1.6,,,,,,
04.03.2017 05:00,3.2,713.2,767.2,0,72,Wind blowing from the south-southeast,1,,,no clouds, ,,,2.7,9.7,,,,,,20,-1.4,,,,,,
04.03.2017 02:00,4.4,713.2,766.9,0,69,Wind blowing from the south-east,2,,,no clouds, ,,,3.7,9.7,,,,,,20,-0.8,,,,,,
03.03.2017 23:00,4.8,713.2,766.7,0.7,70,"Calm, no wind",0,,,"10%  or less, but not 0", ,,,4.3,9.7,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,-0.3,,,,,,
03.03.2017 20:00,9.4,712.5,765.1,0.2,55,"Calm, no wind",0,,,20–30%., ,,,1.2,15.2,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,0.8,,,,,,
03.03.2017 17:00,14.6,712.3,763.9,0,48,Wind blowing from the west-northwest,1,,,50%., ,,,1.2,15.2,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",25,3.5,,,,,,
03.03.2017 14:00,13.6,712.3,764,-0.6,48,Wind blowing from the north-west,2,,,40%., ,,,1.2,14,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",25,2.6,,,,,,
03.03.2017 11:00,7.6,712.9,765.9,1,62,Wind blowing from the north-west,1,,,40%., ,,,1.2,7.8,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.","Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,0.8,,,,,,
03.03.2017 08:00,1.4,711.9,766,1.2,85,Wind blowing from the south-east,1,,,40%., ,,,-0.5,9,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.","Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,-0.8,,,,,,
03.03.2017 05:00,0.2,710.7,765,0.2,83,"Calm, no wind",0,,,20–30%., ,,,0.2,9,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",18,-2.4,,,,,,
03.03.2017 02:00,4.4,710.5,764,0.6,68,Wind blowing from the south-southeast,2,,,no clouds, ,,,4.4,9,,,,,,18,-1.1,,,,,,
02.03.2017 23:00,6,709.9,763,0.9,63,Wind blowing from the south-southeast,1,,,40%., ,,,6,9,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,-0.6,,,,,,
02.03.2017 20:00,8.8,709,761.5,0.6,50,Wind blowing from the south,1,,,no clouds, ,,,3.1,13.5,,,,,,25,-1.2,,,,,,
02.03.2017 17:00,13.1,708.4,760.1,-2,33,Wind blowing from the south-west,1,,,20–30%., ,,,3.1,13.5,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",35,-3.1,,,,,,
02.03.2017 14:00,11.4,710.4,762.4,1,44,Wind blowing from the north-west,3,,,20–30%., ,,,3.1,11.6,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",35,-0.6,,,,,,
02.03.2017 11:00,6.6,709.4,762.3,1.6,73,Wind blowing from the west,7,,,20–30%., ,,,3.1,6.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,2.1,,,,,,
02.03.2017 08:00,3.1,707.8,761.4,0.9,60,Wind blowing from the west,4,,,20–30%.,Clouds generally dissolving or becoming less developed. ,Rain.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,3.1,6.3,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",18,-4.1,6,12,,,,
02.03.2017 05:00,3.7,706.9,760.2,0.6,70,Wind blowing from the north-west,4,,,50%.,Clouds generally dissolving or becoming less developed. ,Rain.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,3.6,6.3,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",12,-1.4,,,,,,
02.03.2017 02:00,4.1,706.3,759.4,0.7,77,Wind blowing from the west,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,3.8,6.3,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,1000-1500,,,8,0.3,6,6,,,,
01.03.2017 23:00,5.4,705.6,758.5,1.7,80,Wind blowing from the west,5,,,"90  or more, but not 100%",Clouds generally dissolving or becoming less developed. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,4.4,6.3,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",12,2.1,,,,,,
01.03.2017 20:00,6.3,703.9,756.4,2.3,83,Wind blowing from the west,6,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,5,18.3,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,1000-1500,,,7,3.6,0.3,12,,,,
01.03.2017 17:00,15.8,701.6,752.2,-0.6,46,Wind blowing from the west-northwest,2,,,"90  or more, but not 100%", ,,,5,18.3,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",18,4.2,,,,,,
01.03.2017 14:00,17,702.2,752.6,-2.3,50,Wind blowing from the east,3,,,70 – 80%., ,,,5,17.1,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,6.4,No precipitation,6,,,,
01.03.2017 11:00,11.8,704.5,755.9,-0.8,71,Wind blowing from the west,1,,,70 – 80%., ,,,5,11.9,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",14,6.7,,,,,,
01.03.2017 08:00,5,705.3,758.2,-0.7,95,"Calm, no wind",0,,,50%., ,,,3.8,14.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,4.3,No precipitation,12,,,,
01.03.2017 05:00,5.4,706,758.8,-1,91,Wind blowing from the south-west,1,,,"10%  or less, but not 0", ,,,5,14.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,4,,,,,,
01.03.2017 02:00,7,707,759.7,-0.3,83,Wind blowing from the west-southwest,2,,,"10%  or less, but not 0", ,,,6.7,14.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,4.3,No precipitation,6,,,,
28.02.2017 23:00,8.6,707.3,759.7,-0.2,77,Wind blowing from the north,1,,,"10%  or less, but not 0", ,,,8.5,14.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,4.7,,,,,,
28.02.2017 20:00,14.6,707.5,758.7,0.5,48,Wind blowing from the east-southeast,2,,,20–30%., ,,,4.1,19.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,3.5,No precipitation,12,,,,
28.02.2017 17:00,18.1,707,757.6,-1.2,36,Wind blowing from the west-southwest,2,,,50%., ,,,4.1,19.6,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,2.7,,,,,,
28.02.2017 14:00,16.1,708.2,759.2,-1.6,52,Wind blowing from the north-northeast,2,,,40%., ,,,4.1,16.1,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,6.1,No precipitation,6,,,,
28.02.2017 11:00,10.8,709.8,761.9,-0.3,42,Wind blowing from the east,1,,,20–30%., ,,,4.1,11.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,-1.6,,,,,,
28.02.2017 08:00,4.3,710.1,763.5,-0.7,92,"Calm, no wind",0,,,60%., ,,,3,10.4,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",12,3.1,No precipitation,12,,,,
28.02.2017 05:00,4,710.8,764.2,-0.7,97,"Calm, no wind",0,,,20–30%., ,,,3.8,10.4,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,3.5,,,,,,
28.02.2017 02:00,5.8,711.5,764.7,-0.1,91,"Calm, no wind",0,,,40%., ,,,5.6,10.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,4.4,No precipitation,6,,,,
27.02.2017 23:00,9.4,711.6,764.1,0.4,70,"Calm, no wind",0,,,70 – 80%., ,,,8.3,10.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,4.1,,,,,,
27.02.2017 20:00,10.2,711.2,763.6,-0.3,59,Wind blowing from the south-east,2,,,40%., ,,,2.6,14.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,2.5,No precipitation,12,,,,
27.02.2017 17:00,14.2,711.5,763,-0.3,60,"Calm, no wind",0,,,20–30%., ,,,2.6,14.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,6.6,,,,,,
27.02.2017 14:00,9.4,711.8,764.3,-2,70,Wind blowing from the north-east,2,,,20–30%., ,,,2.6,9.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,4.1,No precipitation,6,,,,
27.02.2017 11:00,4.4,713.8,767.5,0.4,94,"Calm, no wind",0,,,100%.,Mist. ,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,2.6,4.6,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,5,3.5,,,,,,
27.02.2017 08:00,3,713.4,767.3,0.2,93,"Calm, no wind",0,,,100%.,Mist. ,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,0.5,5.6,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,5,2,No precipitation,12,,,,
